Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
0.362,0.218,242.81,1.8,0.0,0.0,1.0
5.84,0.4,232.29,25.2,72.0,0.0,17.0
0.434,0.212,245.55,2.0,0.0,0.0,1.0
1.64,0.362,241.23,6.8,0.0,1.0,18.0
0.214,0.124,246.24,1.0,0.0,1.0,1.0
0.31,0.238,244.75,1.6,0.0,0.0,1.0
1.334,0.106,241.48,5.4,0.0,0.0,18.0
0.234,0.128,243.21,1.0,0.0,0.0,0.0
0.376,0.22,242.57,1.8,0.0,0.0,1.0
1.612,0.196,239.71,6.6,0.0,1.0,18.0
0.224,0.07,243.28,1.0,0.0,0.0,0.0
0.234,0.118,243.64,1.0,0.0,0.0,1.0
0.43,0.364,245.96,2.2,0.0,2.0,1.0
1.304,0.126,238.87,5.4,0.0,1.0,18.0
0.234,0.124,244.08,1.0,0.0,0.0,1.0
0.254,0.086,241.44,1.2,0.0,0.0,0.0
0.366,0.3,241.64,1.8,1.0,0.0,0.0
1.49,0.18,237.05,6.2,0.0,2.0,18.0
1.83,0.248,243.87,7.6,0.0,1.0,19.0
1.836,0.356,241.66,7.8,0.0,2.0,16.0
1.444,0.218,242.87,6.0,0.0,0.0,18.0
0.3,0.122,241.43,1.4,0.0,0.0,0.0
0.258,0.0,245.27,1.2,0.0,0.0,0.0
1.31,0.076,238.81,5.4,0.0,0.0,18.0
1.08,0.0,244.75,4.8,0.0,0.0,15.0
1.428,0.196,238.94,6.0,0.0,0.0,18.0
0.21,0.0,243.59,1.0,0.0,0.0,1.0
1.238,0.05,239.76,5.0,0.0,0.0,18.0
0.384,0.226,241.46,1.8,0.0,0.0,0.0
1.638,0.316,236.45,7.0,0.0,0.0,18.0
1.99,0.212,245.99,8.0,0.0,1.0,0.0
1.528,0.2,241.07,6.4,0.0,2.0,19.0
0.308,0.112,242.72,1.4,0.0,0.0,1.0
1.244,0.0,239.7,5.2,0.0,0.0,18.0
0.286,0.134,244.91,1.2,0.0,0.0,1.0
0.348,0.22,239.81,1.6,0.0,0.0,1.0
0.372,0.118,244.18,1.6,0.0,0.0,1.0
1.26,0.074,239.96,5.2,0.0,0.0,18.0
0.29,0.244,243.95,1.4,0.0,1.0,1.0
0.524,0.226,242.78,2.2,0.0,1.0,1.0
0.232,0.132,244.14,1.0,0.0,0.0,1.0
1.402,0.218,241.78,5.8,0.0,0.0,18.0
0.746,0.142,245.03,3.0,0.0,0.0,0.0
0.538,0.384,241.11,2.8,0.0,0.0,0.0
0.446,0.0,241.5,1.8,0.0,0.0,1.0
0.188,0.0,238.23,0.8,0.0,0.0,1.0
1.316,0.068,243.72,5.4,0.0,0.0,19.0
1.458,0.334,241.51,6.2,0.0,1.0,18.0
0.236,0.106,243.99,1.0,0.0,2.0,1.0
0.298,0.23,240.05,1.4,0.0,1.0,1.0
0.208,0.1,244.85,0.8,0.0,1.0,0.0
0.682,0.494,240.46,3.4,0.0,2.0,1.0
0.224,0.088,245.19,1.0,0.0,0.0,1.0
0.292,0.214,242.88,1.4,0.0,0.0,0.0
0.198,0.08,243.73,0.8,0.0,0.0,0.0
1.182,0.0,239.43,4.8,0.0,0.0,18.0
0.346,0.262,244.42,1.8,0.0,2.0,0.0
0.352,0.248,239.7,1.8,0.0,1.0,1.0
0.378,0.208,240.24,1.8,0.0,2.0,0.0
0.172,0.0,241.99,0.8,0.0,0.0,1.0
0.4,0.226,243.17,1.8,0.0,1.0,1.0
0.218,0.0,241.14,0.8,0.0,0.0,0.0
0.936,0.184,242.67,3.8,1.0,0.0,11.0
0.314,0.104,242.23,1.2,0.0,0.0,0.0
0.374,0.142,245.24,1.6,0.0,0.0,0.0
1.412,0.07,240.68,5.8,0.0,0.0,18.0
0.248,0.0,244.46,1.0,0.0,0.0,1.0
1.518,0.05,239.91,6.2,0.0,0.0,18.0
0.4,0.238,243.62,1.8,0.0,0.0,0.0
1.404,0.078,237.83,5.8,0.0,0.0,18.0
0.412,0.26,242.76,2.0,0.0,1.0,1.0
0.348,0.096,239.85,1.4,0.0,1.0,1.0
0.392,0.228,243.32,1.8,0.0,0.0,0.0
2.7,0.528,236.9,12.2,14.0,1.0,18.0
0.438,0.16,240.57,2.2,0.0,0.0,1.0
1.24,0.058,236.17,5.2,0.0,0.0,18.0
0.486,0.334,242.72,2.4,0.0,2.0,1.0
1.28,0.0,240.02,5.2,0.0,0.0,18.0
0.248,0.0,245.16,1.0,0.0,0.0,1.0
1.474,0.118,242.86,6.0,0.0,1.0,19.0
0.48,0.33,243.87,2.4,0.0,2.0,1.0
1.404,0.076,242.16,5.8,0.0,0.0,19.0
0.346,0.064,243.85,1.4,0.0,0.0,0.0
1.306,0.06,241.31,5.4,0.0,0.0,18.0
0.466,0.29,244.21,2.2,0.0,1.0,1.0
1.4,0.072,238.45,5.8,0.0,0.0,18.0
1.912,0.062,241.97,7.8,0.0,0.0,19.0
1.428,0.058,240.12,6.0,0.0,0.0,20.0
0.428,0.226,243.82,2.0,0.0,2.0,1.0
0.3,0.066,243.0,1.2,0.0,0.0,1.0
0.346,0.088,245.08,1.4,0.0,0.0,1.0
1.744,0.0,242.15,7.2,0.0,0.0,19.0
0.38,0.19,246.75,1.6,0.0,1.0,0.0
0.53,0.306,243.82,2.4,0.0,2.0,1.0
0.302,0.06,243.38,1.2,0.0,0.0,1.0
1.386,0.06,241.56,5.6,0.0,0.0,18.0
0.312,0.07,243.25,1.2,0.0,0.0,1.0
0.398,0.196,240.76,1.8,0.0,0.0,0.0
0.332,0.092,242.61,1.4,0.0,0.0,1.0
2.832,0.68,237.93,12.2,1.0,1.0,28.0
1.93,0.236,243.08,8.0,0.0,2.0,4.0
1.838,0.108,239.34,7.8,0.0,7.0,18.0
0.346,0.112,242.35,1.4,0.0,0.0,1.0
0.286,0.0,240.37,1.2,0.0,0.0,0.0
0.292,0.0,241.13,1.2,2.0,0.0,1.0
1.36,0.1,238.85,5.6,0.0,0.0,18.0
0.224,0.0,244.75,0.8,0.0,0.0,0.0
0.434,0.234,239.82,2.0,0.0,2.0,1.0
0.534,0.236,241.77,2.4,0.0,1.0,0.0
0.678,0.414,241.28,3.2,0.0,3.0,1.0
2.742,0.0,242.89,11.2,39.0,0.0,1.0
1.372,0.05,241.79,5.6,0.0,0.0,19.0
0.222,0.0,241.81,0.8,0.0,0.0,0.0
1.32,0.056,241.77,5.4,0.0,0.0,18.0
0.29,0.08,242.38,1.2,0.0,0.0,0.0
1.484,0.086,239.46,6.2,0.0,0.0,18.0
1.426,0.086,243.58,5.8,0.0,0.0,19.0
2.86,0.246,236.51,12.0,37.0,0.0,1.0
1.392,0.092,241.82,5.6,0.0,0.0,19.0
0.97,0.162,241.6,4.0,0.0,0.0,1.0
0.348,0.13,245.2,1.4,0.0,0.0,0.0
1.52,0.092,241.47,6.2,0.0,1.0,19.0
0.26,0.0,243.11,1.0,0.0,0.0,0.0
0.216,0.0,240.56,0.8,0.0,0.0,1.0
0.23,0.0,245.84,0.8,0.0,0.0,0.0
1.5,0.2,240.97,6.2,0.0,0.0,19.0
0.396,0.212,242.06,1.8,0.0,0.0,1.0
0.424,0.194,239.75,1.8,0.0,1.0,0.0
0.5,0.062,244.73,2.0,0.0,0.0,1.0
4.848,0.0,237.08,20.4,38.0,0.0,18.0
1.412,0.116,244.3,5.8,0.0,0.0,19.0
0.426,0.286,245.62,2.0,0.0,1.0,1.0
0.344,0.148,245.35,1.4,0.0,0.0,1.0
1.314,0.0,237.43,5.4,0.0,0.0,17.0
0.406,0.16,245.79,1.6,0.0,0.0,1.0
1.894,0.178,243.95,7.8,0.0,0.0,19.0
1.292,0.12,244.26,5.2,0.0,0.0,0.0
0.34,0.11,243.77,1.4,0.0,0.0,1.0
0.37,0.182,244.21,1.6,0.0,1.0,1.0
1.382,0.08,241.24,5.6,0.0,2.0,19.0
0.32,0.09,240.39,1.4,0.0,0.0,1.0
0.398,0.076,238.16,1.6,0.0,0.0,0.0
1.98,0.0,239.53,8.2,0.0,0.0,18.0
1.354,0.068,235.34,5.6,0.0,0.0,17.0
0.49,0.352,244.14,2.4,0.0,2.0,1.0
0.306,0.1,243.18,1.2,0.0,1.0,0.0
0.252,0.0,244.44,1.0,0.0,0.0,1.0
1.448,0.102,242.6,5.8,0.0,0.0,19.0
0.426,0.196,244.64,2.0,0.0,0.0,1.0
2.782,0.282,242.82,11.4,40.0,2.0,1.0
1.442,0.102,244.26,5.8,0.0,1.0,20.0
1.326,0.046,242.57,5.4,0.0,0.0,19.0
0.324,0.092,243.23,1.4,0.0,1.0,0.0
2.684,0.5,241.38,11.8,0.0,0.0,18.0
0.834,0.072,243.64,3.4,0.0,1.0,1.0
1.346,0.058,239.41,5.6,0.0,0.0,19.0
2.47,0.31,240.46,10.4,2.0,0.0,10.0
1.394,0.078,238.55,5.8,0.0,0.0,18.0
0.332,0.104,242.55,1.4,0.0,0.0,0.0
0.4,0.0,243.97,1.6,0.0,0.0,0.0
0.362,0.0,243.73,1.4,0.0,0.0,1.0
1.154,0.0,242.05,6.2,0.0,0.0,1.0
0.456,0.234,245.5,2.2,0.0,0.0,1.0
1.568,0.238,238.94,6.6,0.0,1.0,18.0
1.52,0.244,243.42,6.2,0.0,2.0,19.0
1.41,0.076,241.98,5.8,0.0,0.0,18.0
0.42,0.214,242.48,1.8,0.0,0.0,0.0
1.6,0.294,240.5,6.8,0.0,0.0,19.0
0.228,0.0,246.34,0.8,0.0,0.0,1.0
0.622,0.068,240.95,2.6,0.0,0.0,0.0
0.66,0.33,243.74,3.0,0.0,1.0,1.0
2.304,0.12,243.57,9.4,0.0,4.0,19.0
0.296,0.0,245.93,1.2,0.0,0.0,0.0
1.484,0.108,241.75,6.0,0.0,0.0,19.0
0.418,0.134,243.94,1.8,0.0,0.0,1.0
1.468,0.11,242.18,6.0,0.0,0.0,19.0
0.846,0.094,239.53,3.4,0.0,0.0,1.0
1.638,0.206,245.38,6.6,0.0,1.0,19.0
0.774,0.18,243.91,3.2,0.0,1.0,0.0
1.44,0.072,242.0,5.8,0.0,0.0,19.0
0.316,0.0,241.02,1.4,0.0,0.0,1.0
0.8,0.184,242.79,3.6,0.0,0.0,1.0
0.408,0.11,241.42,1.8,0.0,0.0,0.0
3.574,0.54,240.05,15.0,0.0,0.0,19.0
2.268,0.214,239.99,9.4,0.0,0.0,18.0
7.916,0.294,235.07,33.6,73.0,31.0,17.0
0.362,0.122,243.45,1.6,0.0,0.0,1.0
1.922,0.078,240.51,8.0,0.0,0.0,18.0
0.374,0.152,244.41,1.6,0.0,0.0,1.0
1.444,0.142,244.75,5.8,0.0,0.0,19.0
0.318,0.104,242.61,1.4,0.0,0.0,1.0
0.246,0.0,244.39,1.0,0.0,0.0,1.0
0.326,0.124,246.28,1.4,0.0,0.0,0.0
1.338,0.0,243.73,5.4,0.0,0.0,18.0
0.316,0.132,244.99,1.4,0.0,0.0,1.0
2.066,0.336,244.85,8.6,0.0,1.0,30.0
0.504,0.162,242.43,2.2,0.0,0.0,1.0
0.756,0.094,244.2,3.0,0.0,0.0,1.0
1.494,0.142,245.55,6.0,0.0,2.0,19.0
4.4,0.442,240.35,18.4,39.0,0.0,18.0
0.254,0.0,249.26,1.0,0.0,0.0,0.0
0.354,0.12,246.47,1.4,0.0,0.0,0.0
0.52,0.302,251.71,2.4,0.0,2.0,1.0
1.536,0.212,245.27,6.2,0.0,0.0,19.0
0.246,0.0,248.24,1.0,0.0,0.0,1.0
0.668,0.396,248.38,3.0,0.0,1.0,0.0
0.264,0.0,246.6,1.0,0.0,0.0,0.0
1.466,0.114,246.27,5.8,0.0,0.0,20.0
0.426,0.27,248.56,2.0,0.0,2.0,1.0
0.48,0.116,249.13,2.0,0.0,0.0,1.0
0.328,0.09,249.07,1.4,0.0,0.0,1.0
4.116,0.148,241.16,17.0,0.0,39.0,18.0
0.308,0.0,250.22,1.2,0.0,0.0,0.0
1.65,0.316,242.83,6.8,0.0,1.0,18.0
0.258,0.0,248.74,1.0,0.0,0.0,0.0
2.59,0.0,243.71,10.6,0.0,0.0,17.0
0.718,0.0,248.7,2.8,0.0,0.0,0.0
1.32,0.048,245.7,5.2,0.0,0.0,19.0
1.384,0.0,248.08,5.6,0.0,0.0,18.0
0.286,0.068,250.57,1.2,0.0,0.0,0.0
0.306,0.124,248.98,1.2,0.0,0.0,0.0
1.742,0.054,246.21,7.0,0.0,0.0,18.0
2.904,0.226,239.33,12.2,0.0,0.0,18.0
1.35,0.142,242.41,6.8,0.0,16.0,1.0
1.478,0.096,245.83,6.0,0.0,0.0,20.0
1.542,0.068,239.29,6.4,0.0,0.0,18.0
1.468,0.062,245.51,6.0,0.0,0.0,19.0
0.778,0.126,244.68,3.2,0.0,0.0,0.0
0.452,0.116,246.06,1.8,0.0,0.0,1.0
1.442,0.096,244.67,5.8,0.0,0.0,19.0
0.298,0.0,242.8,1.2,0.0,0.0,1.0
1.528,0.108,241.93,6.2,0.0,0.0,19.0
0.364,0.132,245.76,1.6,0.0,1.0,1.0
2.336,0.314,239.67,9.8,1.0,0.0,18.0
0.342,0.114,238.36,1.4,0.0,0.0,1.0
1.65,0.356,242.21,7.0,0.0,1.0,18.0
1.79,0.236,240.65,7.4,0.0,0.0,18.0
0.674,0.188,241.75,2.8,0.0,0.0,1.0
0.486,0.322,246.7,2.2,0.0,0.0,0.0
0.39,0.142,244.93,1.6,0.0,0.0,1.0
0.546,0.266,246.21,2.4,0.0,0.0,0.0
4.004,0.208,240.36,16.6,39.0,0.0,18.0
0.31,0.0,249.06,1.2,0.0,0.0,1.0
1.586,0.222,244.14,6.4,0.0,0.0,19.0
0.42,0.136,247.44,1.8,0.0,0.0,1.0
1.562,0.246,244.04,6.4,0.0,2.0,19.0
0.286,0.0,246.85,1.2,1.0,0.0,0.0
1.382,0.046,241.09,5.6,0.0,1.0,19.0
0.45,0.236,246.26,2.0,0.0,0.0,0.0
1.324,0.0,242.34,5.4,0.0,0.0,19.0
0.426,0.248,248.65,2.0,0.0,0.0,1.0
1.654,0.244,241.89,6.8,0.0,0.0,18.0
0.334,0.118,244.02,1.4,0.0,0.0,1.0
1.366,0.0,241.24,5.6,0.0,0.0,18.0
1.808,0.114,249.04,7.2,0.0,1.0,20.0
2.052,0.284,240.81,8.6,1.0,0.0,18.0
0.256,0.0,250.72,1.0,0.0,0.0,0.0
1.4,0.0,243.02,5.6,0.0,0.0,19.0
0.25,0.0,245.98,1.0,0.0,0.0,0.0
1.47,0.1,244.19,6.0,0.0,0.0,19.0
0.894,0.095,244.065,3.6,0.0,0.0,10.0
0.606,0.0925,244.0025,2.4,0.0,0.0,5.5
0.46199999999999997,0.09125,243.97125,1.7999999999999998,0.0,0.0,3.25
0.39,0.090625,243.955625,1.5,0.0,0.0,2.125
0.318,0.09,243.94,1.2,0.0,0.0,1.0
1.638,0.188,245.17,6.6,0.0,0.0,20.0
0.346,0.104,248.46,1.4,0.0,0.0,1.0
3.604,0.17,240.09,15.0,0.0,32.0,18.0
1.452,0.0,245.09,5.8,0.0,0.0,19.0
1.682,0.226,239.13,7.0,0.0,0.0,19.0
1.514,0.224,245.44,6.2,0.0,1.0,19.0
1.456,0.0,243.15,6.0,0.0,0.0,18.0
1.582,0.098,243.98,6.4,0.0,1.0,0.0
1.57,0.178,243.26,6.4,0.0,0.0,19.0
0.42,0.224,246.35,1.8,0.0,1.0,1.0
1.722,0.078,238.07,7.2,0.0,1.0,18.0
0.426,0.258,245.76,2.0,0.0,1.0,0.0
1.342,0.0,244.34,5.4,0.0,0.0,19.0
1.708,0.046,241.38,7.0,0.0,0.0,19.0
1.382,0.096,240.52,5.6,0.0,2.0,18.0
2.56,0.054,239.9,10.6,38.0,0.0,0.0
1.684,0.266,238.81,7.0,0.0,0.0,18.0
1.548,0.0,243.17,6.4,0.0,2.0,19.0
5.562,0.342,237.38,23.8,51.0,0.0,18.0
0.388,0.124,244.24,1.6,0.0,0.0,1.0
1.404,0.056,241.98,5.8,0.0,0.0,18.0
1.71,0.136,242.21,7.0,1.0,0.0,19.0
1.72,0.0,243.44,7.0,0.0,0.0,19.0
1.588,0.226,240.84,6.6,0.0,1.0,18.0
1.742,0.328,242.52,7.2,0.0,2.0,18.0
1.596,0.11,244.82,6.4,0.0,0.0,19.0
1.412,0.094,240.54,5.8,0.0,0.0,18.0
1.518,0.092,241.81,6.2,0.0,0.0,19.0
1.628,0.228,242.27,6.8,0.0,1.0,18.0
1.462,0.1,244.97,5.8,0.0,0.0,19.0
1.466,0.15,243.59,6.0,0.0,0.0,18.0
0.27,0.0,244.33,1.0,0.0,0.0,1.0
1.842,0.154,242.52,7.6,0.0,5.0,19.0
0.346,0.0,245.13,1.4,0.0,0.0,1.0
1.496,0.208,244.31,6.0,0.0,0.0,19.0
1.686,0.056,245.19,6.8,0.0,0.0,19.0
1.428,0.0,245.75,5.8,0.0,0.0,20.0
1.642,0.088,243.05,6.6,0.0,0.0,19.0
3.218,0.56,241.96,13.6,0.0,0.0,19.0
1.36,0.0,243.07,5.6,0.0,0.0,19.0
1.34,0.0,242.88,5.4,0.0,0.0,19.0
1.804,0.088,240.53,7.6,0.0,0.0,18.0
1.77,0.074,241.4,7.2,0.0,0.0,18.0
3.694,0.058,238.7,15.4,37.0,0.0,18.0
1.44,0.134,242.67,5.8,0.0,0.0,19.0
1.538,0.056,242.47,6.2,0.0,0.0,1.0
0.268,0.05,243.57,1.2,0.0,0.0,0.0
0.424,0.22,247.22,1.8,0.0,1.0,1.0
2.624,0.074,242.35,10.8,0.0,0.0,18.0
1.518,0.094,241.4,6.2,0.0,0.0,19.0
1.632,0.204,244.55,6.6,0.0,0.0,19.0
1.576,0.138,240.51,6.6,0.0,2.0,18.0
1.676,0.252,239.51,7.0,0.0,2.0,18.0
0.348,0.082,245.47,1.4,0.0,0.0,1.0
1.378,0.05,245.36,5.6,0.0,0.0,19.0
0.258,0.0,246.68,1.0,0.0,0.0,1.0
2.258,0.35,243.1,9.4,0.0,0.0,19.0
0.25,0.054,246.83,1.0,0.0,0.0,1.0
1.802,0.052,240.42,8.8,24.0,0.0,1.0
1.56,0.068,246.31,6.2,0.0,0.0,19.0
1.352,0.074,242.93,5.4,0.0,0.0,18.0
1.452,0.082,244.13,5.8,0.0,0.0,18.0
1.356,0.062,244.62,5.4,0.0,0.0,19.0
0.332,0.056,242.78,1.4,0.0,0.0,1.0
1.336,0.068,243.4,5.4,0.0,0.0,19.0
0.416,0.046,242.78,1.6,0.0,1.0,1.0
2.074,0.238,242.79,8.8,0.0,3.0,19.0
0.43,0.22,246.49,1.8,0.0,1.0,1.0
1.348,0.0,244.18,5.4,0.0,0.0,19.0
0.258,0.046,241.53,1.0,0.0,0.0,1.0
1.744,0.156,238.8,7.2,0.0,0.0,18.0
1.53,0.062,242.04,6.2,0.0,0.0,19.0
1.554,0.074,238.33,6.4,0.0,0.0,18.0
0.274,0.064,243.61,1.2,0.0,0.0,1.0
3.806,0.346,239.14,16.6,27.0,3.0,18.0
1.552,0.186,241.23,6.4,0.0,2.0,19.0
1.934,0.214,238.18,8.0,0.0,0.0,28.0
0.252,0.05,242.57,1.0,0.0,0.0,1.0
1.534,0.082,240.99,6.2,0.0,0.0,19.0
0.356,0.11,243.58,1.4,0.0,0.0,1.0
1.78,0.122,240.5,7.4,0.0,0.0,18.0
0.292,0.0,242.92,1.2,0.0,0.0,0.0
1.526,0.074,241.2,6.2,0.0,0.0,19.0
0.778,0.206,244.21,3.2,0.0,2.0,1.0
2.054,0.258,240.56,8.6,0.0,1.0,21.0
1.482,0.0,241.58,6.0,0.0,0.0,18.0
1.736,0.09,239.7,7.2,0.0,0.0,18.0
0.54,0.104,244.65,2.2,0.0,0.0,0.0
0.242,0.0,241.57,1.0,0.0,0.0,1.0
0.37,0.156,240.92,1.6,0.0,1.0,1.0
2.34,0.0,240.17,9.6,0.0,1.0,18.0
0.434,0.0,240.01,1.8,0.0,0.0,0.0
0.302,0.054,241.58,1.2,0.0,0.0,0.0
1.004,0.08,239.15,4.2,0.0,2.0,0.0
1.6,0.096,240.88,6.6,0.0,0.0,19.0
0.442,0.214,241.89,2.0,0.0,0.0,0.0
0.262,0.0,239.78,1.2,0.0,0.0,0.0
0.572,0.19,241.09,2.4,0.0,1.0,1.0
0.436,0.1,246.0,1.8,0.0,0.0,1.0
0.598,0.224,241.99,2.6,0.0,0.0,1.0
0.326,0.114,243.24,1.4,0.0,1.0,1.0
0.462,0.0,246.11,1.8,0.0,0.0,1.0
0.25,0.0,243.43,1.0,0.0,0.0,0.0
0.808,0.226,248.05,3.4,0.0,1.0,1.0
5.65,0.306,242.18,24.2,68.0,1.0,18.0
0.378,0.13,244.84,1.6,0.0,1.0,1.0
1.704,0.058,241.27,7.0,0.0,0.0,19.0
1.52,0.176,243.68,6.2,0.0,2.0,18.0
1.374,0.0,245.41,5.6,0.0,0.0,19.0
0.366,0.13,246.79,1.6,0.0,0.0,1.0
1.412,0.092,241.06,5.8,0.0,0.0,18.0
1.482,0.0,242.76,6.0,0.0,0.0,18.0
1.456,0.206,241.84,6.0,0.0,1.0,19.0
0.262,0.0,245.85,1.0,0.0,0.0,1.0
1.672,0.32,241.61,7.0,1.0,0.0,19.0
1.522,0.238,242.74,6.2,0.0,1.0,19.0
0.482,0.088,240.41,2.0,0.0,0.0,1.0
0.468,0.252,244.17,2.2,0.0,1.0,0.0
1.82,0.226,239.11,8.0,0.0,0.0,18.0
0.362,0.112,241.55,1.6,0.0,0.0,0.0
1.46,0.222,239.89,6.0,0.0,1.0,18.0
0.296,0.0,243.69,1.2,0.0,0.0,1.0
1.342,0.0,240.55,5.6,0.0,1.0,18.0
0.266,0.0,245.9,1.0,0.0,0.0,0.0
0.264,0.0,240.28,1.0,0.0,0.0,1.0
0.486,0.098,241.86,2.0,0.0,0.0,1.0
1.284,0.0,237.09,5.4,0.0,0.0,18.0
0.638,0.246,243.98,2.8,0.0,2.0,1.0
1.053,0.153,241.5,4.4,0.0,1.0,1.0
1.2605,0.1065,240.26,5.2,0.0,0.5,1.0
1.36425,0.08324999999999999,239.64,5.6,0.0,0.25,1.0
1.468,0.06,239.02,6.0,0.0,0.0,1.0
1.384,0.122,238.69,5.8,0.0,2.0,18.0
0.82,0.192,242.32,3.4,0.0,0.0,10.0
1.578,0.204,240.53,6.6,0.0,0.0,18.0
0.24,0.0,239.81,1.0,0.0,0.0,0.0
3.922,0.528,239.07,16.6,0.0,39.0,18.0
0.522,0.22,242.27,2.2,0.0,0.0,0.0
1.748,0.352,240.61,7.4,0.0,0.0,19.0
0.236,0.0,240.3,1.0,0.0,0.0,1.0
0.748,0.21,239.85,3.2,0.0,2.0,1.0
0.874,0.082,242.09,3.6,0.0,1.0,0.0
1.384,0.09,241.1,5.6,0.0,1.0,18.0
1.146,0.056,241.26,4.6,0.0,0.0,1.0
0.498,0.334,240.14,2.4,0.0,1.0,0.0
0.882,0.17,241.08,3.6,0.0,0.0,11.0
1.35,0.0,242.35,5.4,0.0,0.0,18.0
0.588,0.51,240.92,3.2,0.0,2.0,0.0
1.348,0.098,238.25,5.6,0.0,1.0,18.0
0.354,0.104,240.64,1.4,0.0,1.0,1.0
1.35,0.168,232.86,5.8,0.0,1.0,17.0
0.438,0.222,243.66,2.0,0.0,2.0,1.0
1.46,0.184,240.42,6.0,0.0,0.0,18.0
1.332,0.062,241.46,5.4,0.0,0.0,18.0
1.698,0.0,244.46,6.8,0.0,0.0,19.0
0.272,0.0,245.11,1.0,0.0,0.0,1.0
2.862,0.286,242.38,12.4,21.0,1.0,18.0
0.234,0.0,245.17,0.8,0.0,0.0,1.0
1.826,0.052,236.95,7.6,0.0,0.0,18.0
0.414,0.232,244.01,2.0,0.0,1.0,0.0
2.628,0.168,238.35,11.0,38.0,1.0,1.0
0.334,0.116,243.1,1.4,0.0,0.0,1.0
1.402,0.074,244.14,5.6,0.0,0.0,19.0
0.358,0.09,243.92,1.4,0.0,0.0,1.0
3.336,0.694,238.68,14.2,0.0,2.0,18.0
0.434,0.214,245.4,1.8,0.0,0.0,1.0
1.368,0.05,240.72,5.6,0.0,0.0,19.0
0.34,0.066,245.41,1.4,0.0,0.0,1.0
1.33,0.0,243.61,5.4,0.0,0.0,19.0
0.354,0.078,246.49,1.4,0.0,1.0,1.0
0.446,0.226,240.33,2.0,0.0,1.0,1.0
1.48,0.186,237.38,6.2,0.0,2.0,19.0
1.608,0.0,239.83,6.6,0.0,2.0,18.0
0.334,0.102,241.26,1.4,0.0,0.0,1.0
3.228,0.0,235.46,14.2,31.0,0.0,18.0
0.23,0.0,242.98,1.0,0.0,0.0,1.0
1.432,0.094,243.72,5.8,0.0,0.0,19.0
0.354,0.098,244.33,1.4,0.0,0.0,1.0
0.472,0.234,244.58,2.0,0.0,1.0,0.0
0.416,0.244,242.12,2.0,0.0,1.0,1.0
1.316,0.0,242.08,5.4,0.0,0.0,19.0
0.458,0.104,243.81,1.8,0.0,0.0,0.0
0.634,0.082,241.93,2.6,0.0,0.0,1.0
0.648,0.0,244.19,2.6,0.0,0.0,1.0
0.484,0.0,240.03,2.2,0.0,1.0,1.0
0.928,0.068,242.25,3.8,0.0,1.0,1.0
1.6,0.08,240.59,6.6,1.0,0.0,18.0
0.354,0.0,241.64,1.4,0.0,0.0,1.0
2.1,0.38,237.47,9.0,0.0,1.0,17.0
0.248,0.05,242.34,1.0,0.0,0.0,0.0
1.456,0.0,240.95,6.0,0.0,1.0,18.0
0.95,0.284,241.94,4.0,0.0,1.0,11.0
1.504,0.086,243.7,6.2,0.0,0.0,19.0
1.01,0.0,242.21,4.2,0.0,0.0,1.0
1.606,0.26,240.12,6.8,0.0,2.0,18.0
0.47,0.282,241.79,2.2,0.0,1.0,0.0
1.372,0.07,239.17,5.6,0.0,0.0,18.0
0.244,0.0,242.22,1.0,0.0,0.0,0.0
1.052,0.446,242.08,4.6,0.0,2.0,11.0
1.632,0.246,241.71,6.8,0.0,1.0,1.0
1.9,0.164,233.97,8.0,0.0,0.0,18.0
0.336,0.116,245.35,1.4,0.0,1.0,0.0
0.364,0.118,241.85,1.6,0.0,0.0,1.0
0.754,0.0,242.51,3.0,0.0,0.0,0.0
1.434,0.1,242.01,5.8,0.0,2.0,19.0
0.424,0.234,245.43,2.0,0.0,2.0,1.0
0.316,0.082,242.6,1.2,0.0,1.0,1.0
0.51,0.08,241.14,2.0,0.0,0.0,1.0
0.24,0.0,242.71,1.0,0.0,0.0,0.0
0.318,0.092,245.45,1.2,0.0,1.0,1.0
0.604,0.09,241.34,2.4,0.0,0.0,1.0
0.344,0.108,244.67,1.4,0.0,0.0,1.0
1.47,0.216,239.02,6.2,0.0,2.0,18.0
0.446,0.048,244.1,1.8,0.0,3.0,0.0
1.714,0.244,237.5,7.2,0.0,1.0,18.0
0.318,0.082,243.55,1.2,0.0,2.0,1.0
1.36,0.068,235.66,5.6,0.0,0.0,18.0
0.408,0.18,239.72,1.8,0.0,1.0,1.0
1.436,0.2,235.71,6.0,0.0,1.0,18.0
0.38,0.082,237.14,1.6,0.0,0.0,1.0
1.42,0.0,236.86,6.0,0.0,0.0,17.0
0.31,0.06,237.09,1.4,0.0,0.0,0.0
1.43,0.062,235.14,6.0,0.0,0.0,18.0
0.234,0.066,237.11,1.0,0.0,0.0,0.0
1.654,0.234,233.71,7.0,0.0,0.0,17.0
1.298,0.184,242.62,5.4,0.0,0.0,1.0
1.476,0.198,242.54,6.0,0.0,0.0,19.0
0.498,0.232,240.0,2.2,0.0,0.0,1.0
1.648,0.262,236.61,7.0,0.0,1.0,18.0
0.25,0.054,242.72,1.0,0.0,0.0,0.0
1.416,0.06,238.3,5.8,0.0,0.0,18.0
1.324,0.054,241.19,5.4,0.0,0.0,19.0
